common_name,scientific_name,status,order,family,region
Wood Thrush,Hylocichla mustelina,Rare/Accidental,PASSERIFORMES,Turdidae,nan
Yellow-legged Thrush,Turdus flavipes,Rare/Accidental,PASSERIFORMES,Turdidae,nan
Spectacled Thrush,Turdus nudigenis,Rare/Accidental,PASSERIFORMES,Turdidae,nan
Northern Wheatear,Oenanthe oenanthe,Rare/Accidental,PASSERIFORMES,Muscicapidae,nan
Cedar Waxwing,Bombycilla cedrorum,,PASSERIFORMES,Bombycillidae,nan
Southern Masked-Weaver,Ploceus velatus,Introduced species,PASSERIFORMES,Ploceidae,nan
Village Weaver,Ploceus cucullatus,Introduced species,PASSERIFORMES,Ploceidae,nan
Java Sparrow,Padda oryzivora,Rare/Accidental Endangered,PASSERIFORMES,Estrildidae,nan
House Sparrow,Passer domesticus,Introduced species,PASSERIFORMES,Passeridae,nan
Lesser Antillean Euphonia,Chlorophonia flavifrons,,PASSERIFORMES,Fringillidae,nan
Grasshopper Sparrow,Ammodramus savannarum,,PASSERIFORMES,Passerellidae,nan
Rufous-collared Sparrow,Zonotrichia capensis,,PASSERIFORMES,Passerellidae,nan
White-throated Sparrow,Zonotrichia albicollis,Rare/Accidental,PASSERIFORMES,Passerellidae,nan
Bobolink,Dolichonyx oryzivorus,,PASSERIFORMES,Icteridae,nan
Eastern Meadowlark,Sturnella magna,,PASSERIFORMES,Icteridae,nan
Red-breasted Meadowlark,Leistes militaris,Rare/Accidental,PASSERIFORMES,Icteridae,nan
Orchard Oriole,Icterus spurius,Rare/Accidental,PASSERIFORMES,Icteridae,nan
Venezuelan Troupial,Icterus icterus,,PASSERIFORMES,Icteridae,nan
Yellow Oriole,Icterus nigrogularis,,PASSERIFORMES,Icteridae,nan
Baltimore Oriole,Icterus galbula,,PASSERIFORMES,Icteridae,nan
Shiny Cowbird,Molothrus bonariensis,,PASSERIFORMES,Icteridae,nan
Bronzed Cowbird,Molothrus aeneus,,PASSERIFORMES,Icteridae,nan
Boat-tailed Grackle,Quiscalus major,Rare/Accidental,PASSERIFORMES,Icteridae,nan
Great-tailed Grackle,Quiscalus mexicanus,,PASSERIFORMES,Icteridae,nan
Carib Grackle,Quiscalus lugubris,,PASSERIFORMES,Icteridae,nan
Oriole Blackbird,Gymnomystax mexicanus,Rare/Accidental,PASSERIFORMES,Icteridae,nan
Yellow-hooded Blackbird,Chrysomus icterocephalus,,PASSERIFORMES,Icteridae,nan
Ovenbird,Seiurus aurocapilla,,PASSERIFORMES,Parulidae,nan
Worm-eating Warbler,Helmitheros vermivorum,,PASSERIFORMES,Parulidae,nan
Louisiana Waterthrush,Parkesia motacilla,,PASSERIFORMES,Parulidae,nan
Northern Waterthrush,Parkesia noveboracensis,,PASSERIFORMES,Parulidae,nan
Golden-winged Warbler,Vermivora chrysoptera,Rare/Accidental Near-threatened,PASSERIFORMES,Parulidae,nan
Blue-winged Warbler,Vermivora cyanoptera,Rare/Accidental,PASSERIFORMES,Parulidae,nan
Black-and-white Warbler,Mniotilta varia,,PASSERIFORMES,Parulidae,nan
Prothonotary Warbler,Protonotaria citrea,,PASSERIFORMES,Parulidae,nan
Tennessee Warbler,Leiothlypis peregrina,,PASSERIFORMES,Parulidae,nan
Nashville Warbler,Leiothlypis ruficapilla,Rare/Accidental,PASSERIFORMES,Parulidae,nan
Connecticut Warbler,Oporornis agilis,,PASSERIFORMES,Parulidae,nan
Mourning Warbler,Geothlypis philadelphia,Rare/Accidental,PASSERIFORMES,Parulidae,nan
Kentucky Warbler,Geothlypis formosa,,PASSERIFORMES,Parulidae,nan
Common Yellowthroat,Geothlypis trichas,,PASSERIFORMES,Parulidae,nan
Hooded Warbler,Setophaga citrina,,PASSERIFORMES,Parulidae,nan
American Redstart,Setophaga ruticilla,,PASSERIFORMES,Parulidae,nan
Cape May Warbler,Setophaga tigrina,Rare/Accidental,PASSERIFORMES,Parulidae,nan
Cerulean Warbler,Setophaga cerulea,Near-threatened,PASSERIFORMES,Parulidae,nan
Northern Parula,Setophaga americana,,PASSERIFORMES,Parulidae,nan
Magnolia Warbler,Setophaga magnolia,Rare/Accidental,PASSERIFORMES,Parulidae,nan
Bay-breasted Warbler,Setophaga castanea,Rare/Accidental,PASSERIFORMES,Parulidae,nan
Blackburnian Warbler,Setophaga fusca,,PASSERIFORMES,Parulidae,nan
Yellow Warbler,Setophaga petechia,,PASSERIFORMES,Parulidae,nan
Chestnut-sided Warbler,Setophaga pensylvanica,,PASSERIFORMES,Parulidae,nan
Blackpoll Warbler,Setophaga striata,Near-threatened,PASSERIFORMES,Parulidae,nan
Black-throated Blue Warbler,Setophaga caerulescens,,PASSERIFORMES,Parulidae,nan
Palm Warbler,Setophaga palmarum,Rare/Accidental,PASSERIFORMES,Parulidae,nan
Yellow-rumped Warbler,Setophaga coronata,,PASSERIFORMES,Parulidae,nan
Yellow-throated Warbler,Setophaga dominica,Rare/Accidental,PASSERIFORMES,Parulidae,nan
Prairie Warbler,Setophaga discolor,,PASSERIFORMES,Parulidae,nan
Black-throated Green Warbler,Setophaga virens,,PASSERIFORMES,Parulidae,nan
Canada Warbler,Cardellina canadensis,,PASSERIFORMES,Parulidae,nan
Summer Tanager,Piranga rubra,Rare/Accidental,PASSERIFORMES,Cardinalidae,nan
Scarlet Tanager,Piranga olivacea,,PASSERIFORMES,Cardinalidae,nan
Western Tanager,Piranga ludoviciana,Rare/Accidental,PASSERIFORMES,Cardinalidae,nan
Rose-breasted Grosbeak,Pheucticus ludovicianus,,PASSERIFORMES,Cardinalidae,nan
Black-headed Grosbeak,Pheucticus melanocephalus,,PASSERIFORMES,Cardinalidae,nan
Blue Grosbeak,Passerina caerulea,Rare/Accidental,PASSERIFORMES,Cardinalidae,nan
Indigo Bunting,Passerina cyanea,,PASSERIFORMES,Cardinalidae,nan
Dickcissel,Spiza americana,,PASSERIFORMES,Cardinalidae,nan
Masked Tanager,Stilpnia nigrocincta,,PASSERIFORMES,Thraupidae,nan
Golden-hooded Tanager,Stilpnia larvata,,PASSERIFORMES,Thraupidae,nan
Swallow Tanager,Tersina viridis,Rare/Accidental,PASSERIFORMES,Thraupidae,nan
Red-legged Honeycreeper,Cyanerpes cyaneus,Rare/Accidental,PASSERIFORMES,Thraupidae,nan
Saffron Finch,Sicalis flaveola,,PASSERIFORMES,Thraupidae,nan
Blue-black Grassquit,Volatinia jacarina,,PASSERIFORMES,Thraupidae,nan
Lesson's Seedeater,Sporophila bouvronides,Rare/Accidental,PASSERIFORMES,Thraupidae,nan
Lined Seedeater,Sporophila lineola,Rare/Accidental,PASSERIFORMES,Thraupidae,nan
Ruddy-breasted Seedeater,Sporophila minuta,Rare/Accidental,PASSERIFORMES,Thraupidae,nan
Yellow-bellied Seedeater,Sporophila nigricollis,Rare/Accidental,PASSERIFORMES,Thraupidae,nan
Bananaquit,Coereba flaveola,,PASSERIFORMES,Thraupidae,nan
Greater Antillean Bullfinch,Melopyrrha violacea,Rare/Accidental,PASSERIFORMES,Thraupidae,nan
Lesser Antillean Bullfinch,Loxigilla noctis,,PASSERIFORMES,Thraupidae,nan
Black-faced Grassquit,Melanospiza bicolor,,PASSERIFORMES,Thraupidae,nan
